pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory,0.942728216
1824762,1526982342,e,udp,192.168.100.7,50606,192.168.159.152,53,8,704,INT,1526982350,32241,7.844253,3.916027,0.103648,,,15.664107,3.803609,4.040594,,,,,8,0,704,0,0.892373,0.892373,0,0,Normal,Normal,0.738299995
442981,1526882835,e,udp,192.168.100.147,37141,129.250.35.251,123,2,180,CON,1526882835,3344,0.007482,0.007482,0,,,0.007482,0.007482,0.007482,,,,,1,1,90,90,133.654099,0,0,0,Normal,Normal,0.320100354
1678715,1526963035,e,udp,192.168.100.3,1722,192.203.230.10,53,2,1209,CON,1526963035,32759,0.015599,0.015599,0,,,0.015599,0.015599,0.015599,,,,,1,1,70,1139,64.106674,0,0,0,Normal,Normal,0.634980122
43505466,1528096639,e,tcp,192.168.100.46,80,192.168.100.5,80,1157,1084889,CON,1528096654,627,14.999126,4.991354,0.002573,,,14.974062,4.988655,4.994149,,,,,1157,0,1084889,0,77.071152,77.071152,0,0,Normal,Normal,0.56706368
1108303,1526953920,e,tcp,192.168.100.46,80,192.168.100.5,80,37866,35245959,CON,1526955645,3,1724.57251,4.952046,0.230678,,,1708.456055,0.675799,4.999732,,,,,37866,0,35245959,0,21.956165,21.956165,0,0,Normal,Normal,0.276014122
1588368,1526894650,e,udp,192.168.100.7,57747,192.168.159.152,53,2,176,INT,1526894655,33568,5.048044,0,0,,,0,0,0,,,,,2,0,176,0,0.198097,0.198097,0,0,Normal,Normal,0.83677859
1145034,1526967221,e g,tcp,13.236.113.69,8883,192.168.100.3,49338,342,105848,CON,1526967811,1,589.811707,2.725914,1.872668,,,149.925262,0,4.999449,,,,,169,173,11154,94694,0.578151,0.284837,0.291618,0,Normal,Normal,0.419392287
54930428,1528099352,e *,tcp,192.168.100.55,8080,192.168.100.3,80,2403,2340686,CON,1528099367,1395,15.054075,3.754233,2.145983,,,15.016932,0.037287,4.999087,,,,,1202,1201,1208828,1131858,159.558121,79.77906,79.712631,0,Normal,Normal,0.4281028
119918,1526354439,e,udp,192.168.100.7,54977,192.168.159.152,53,2,176,INT,1526354444,17453,5.048002,0,0,,,0,0,0,,,,,2,0,176,0,0.198098,0.198098,0,0,Normal,Normal,0.091796368
120501,1526354509,e,udp,192.168.100.3,38437,192.36.148.17,53,2,1209,CON,1526354509,18127,0.057793,0.057793,0,,,0.057793,0.057793,0.057793,,,,,1,1,70,1139,17.303133,0,0,0,Normal,Normal,0.014901135
1718974,1526963936,e,udp,192.168.100.7,58185,192.168.159.152,53,2,176,INT,1526963941,17917,5.048044,0,0,,,0,0,0,,,,,2,0,176,0,0.198097,0.198097,0,0,Normal,Normal,0.981074221
57289441,1528099516,e,tcp,192.168.100.46,80,192.168.100.5,80,795,744822,CON,1528099526,963,9.998938,4.994054,0.001733,,,9.988108,4.991733,4.996374,,,,,795,0,744822,0,79.40844,79.40844,0,0,Normal,Normal,0.882361819
1830101,1528088466,e,tcp,192.168.100.5,0,192.168.100.3,0,140792,100074632,CON,1528091401,5,2935.666748,4.954409,0.278739,,,2923.101318,0.900627,4.999988,,,,,140792,0,100074632,0,47.958782,47.958782,0,0,Normal,Normal,0.402455195
1696883,1526963493,e,udp,192.168.100.147,42584,8.8.8.8,53,2,340,CON,1526963493,51163,0.27492,0.27492,0,,,0.27492,0.27492,0.27492,,,,,1,1,81,259,3.637422,0,0,0,Normal,Normal,0.679280422
149212,1526879748,e,udp,192.168.100.150,53563,8.8.8.8,53,2,172,CON,1526879748,8248,0.007616,0.007616,0,,,0.007616,0.007616,0.007616,,,,,1,1,86,86,131.302521,0,0,0,Normal,Normal,0.624975886
1555086,1526878850,e,udp,192.168.100.7,58668,192.168.159.152,53,2,176,INT,1526878855,21,5.047855,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal,0.584667003
1828271,1526982690,e,udp,192.168.100.7,40572,192.168.159.152,53,2,176,INT,1526982695,35823,5.048075,0,0,,,0,0,0,,,,,2,0,176,0,0.198095,0.198095,0,0,Normal,Normal,0.247084247
20469334,1528085679,e,tcp,192.168.100.5,0,192.168.100.3,0,1073,762992,CON,1528085701,1219,22.384892,4.456979,1.057182,,,22.284893,2.342622,4.990858,,,,,1073,0,762992,0,47.889442,47.889442,0,0,Normal,Normal,0.032926751
1113049,1526955656,e    F,udp,192.168.100.3,65299,184.85.248.65,53,3,1656,CON,1526955656,47,0.218343,0.218343,0,,,0.218343,0.218343,0.218343,,,,,1,2,82,1574,9.1599,0,4.57995,0,Normal,Normal,0.675240944
54985101,1528099353,e,udp,192.168.100.150,46223,192.168.100.3,80,7,420,INT,1528099367,56068,14.2662,2.713794,0.959215,,,8.141383,2.03197,4.070324,,,,,7,0,420,0,0.420575,0.420575,0,1,DDoS,UDP,0.319112812
1757211,1526980822,e,udp,192.168.100.7,52730,192.168.159.152,53,4,352,INT,1526980857,20184,35.338341,0,0,,,0,0,0,,,,,4,0,352,0,0.084894,0.084894,0,0,Normal,Normal,0.009839844
63821464,1528099977,e,udp,192.168.100.150,6334,192.168.100.3,80,2,120,INT,1528099979,241158,2.189131,2.189131,0,,,2.189131,2.189131,2.189131,,,,,2,0,120,0,0.456802,0.456802,0,1,DDoS,UDP,0.12643802
1647898,1526962443,e,udp,192.168.100.150,50757,8.8.8.8,53,2,203,CON,1526962443,1724,0.144979,0.144979,0,,,0.144979,0.144979,0.144979,,,,,1,1,64,139,6.897551,0,0,0,Normal,Normal,0.034557743
1727777,1526964248,e,udp,192.168.100.147,34143,8.8.8.8,53,2,340,CON,1526964248,26867,0.145688,0.145688,0,,,0.145688,0.145688,0.145688,,,,,1,1,81,259,6.863984,0,0,0,Normal,Normal,0.660519168
447640,1526883990,e,udp,192.168.100.4,5353,224.0.0.251,5353,1,183,INT,1526883990,924,0,0,0,,,0,0,0,,,,,1,0,183,0,0,0,0,0,Normal,Normal,0.627672013
479337,1526892829,e,udp,192.168.100.6,138,192.168.100.255,138,1,250,INT,1526892829,1869,0,0,0,,,0,0,0,,,,,1,0,250,0,0,0,0,0,Normal,Normal,0.725183721
48537361,1528097208,e s,tcp,192.168.100.148,30839,192.168.100.6,80,5,676,RST,1528097261,67715,53.219955,0.008074,0.013985,,,0.032298,0,0.032298,,,,,4,1,616,60,0.07516,0.056404,0,1,DDoS,TCP,0.961930199
1555096,1526878900,e,udp,192.168.100.7,59863,192.168.159.152,53,2,176,INT,1526878906,38,5.04786,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal,0.08511724
73370443,1528102082,e,tcp,192.168.100.3,41307,52.64.239.193,8883,96,40916,CON,1528102198,9,115.615189,2.712452,2.060009,,,65.098846,0.006126,4.999908,,,,,48,48,37748,3168,0.821691,0.4085,0.406521,0,Normal,Normal,0.639900449
1810690,1526982068,e,udp,192.168.100.7,48700,192.168.159.152,53,2,172,INT,1526982073,17993,5.048471,0,0,,,0,0,0,,,,,2,0,172,0,0.19808,0.19808,0,0,Normal,Normal,0.546132358
1607324,1526895101,e,udp,192.168.100.7,60959,192.168.159.152,53,2,176,INT,1526895106,52796,5.038932,0,0,,,0,0,0,,,,,2,0,176,0,0.198455,0.198455,0,0,Normal,Normal,0.401777053
478295,1526892389,e,tcp,192.168.100.3,58028,13.211.17.145,8883,938,364425,CON,1526893440,15,1051.098999,3.614373,1.77095,,,701.188293,0,4.999988,,,,,469,469,333471,30954,0.891448,0.445248,0.445248,0,Normal,Normal,0.02635286
1610567,1526895164,e,udp,192.168.100.7,44084,192.168.159.152,53,4,348,INT,1526896644,114,1480.246826,0,0,,,0,0,0,,,,,4,0,348,0,0.002027,0.002027,0,0,Normal,Normal,0.68890513
1593156,1526894963,e,udp,192.168.100.149,43455,8.8.8.8,53,2,172,CON,1526894963,38500,0.007556,0.007556,0,,,0.007556,0.007556,0.007556,,,,,1,1,86,86,132.345154,0,0,0,Normal,Normal,0.587815741
1646190,1526896528,e,udp,192.168.100.7,56603,192.168.159.152,53,2,176,INT,1526896533,36275,5.047899,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,0,Normal,Normal,0.124629356
1819148,1526982253,e,udp,192.168.100.147,49424,192.168.217.2,53,2,172,INT,1526982256,26575,2.50021,0,0,,,0,0,0,,,,,2,0,172,0,0.399966,0.399966,0,0,Normal,Normal,0.632537844
19420730,1528085576,e,udp,192.168.100.7,365,192.168.100.3,565,1504,90240,INT,1528085611,996,35.030682,4.982546,0.006506,,,34.877823,4.976203,4.997467,,,,,1504,0,90240,0,42.905247,42.905247,0,0,Normal,Normal,0.545895155
131333,1526355428,e,udp,192.168.100.7,43010,192.168.159.152,53,2,176,INT,1526355433,6753,5.03955,0,0,,,0,0,0,,,,,2,0,176,0,0.19843,0.19843,0,0,Normal,Normal,0.283914309
1683064,1526963087,e,udp,192.168.100.7,57886,192.168.159.152,53,2,176,INT,1526963092,37139,5.047226,0,0,,,0,0,0,,,,,2,0,176,0,0.198129,0.198129,0,0,Normal,Normal,0.079836787
1773654,1526981086,e,udp,192.168.100.7,49895,192.168.159.152,53,2,176,INT,1526981091,36814,5.040895,0,0,,,0,0,0,,,,,2,0,176,0,0.198377,0.198377,0,0,Normal,Normal,0.436129252
1501626,1526876881,e,udp,192.168.100.150,42032,8.8.8.8,53,2,203,CON,1526876881,35816,0.143432,0.143432,0,,,0.143432,0.143432,0.143432,,,,,1,1,64,139,6.971945,0,0,0,Normal,Normal,0.336208148
1537246,1526877618,e,udp,192.168.100.7,38970,192.168.159.152,53,2,176,INT,1526877623,18302,5.048155,0,0,,,0,0,0,,,,,2,0,176,0,0.198092,0.198092,0,0,Normal,Normal,0.067132432
2908964,1528081518,e,udp,192.168.100.7,365,192.168.100.3,565,2555,153300,INT,1528081578,392,59.426163,4.921717,0.210158,,,59.0606,4.225272,4.999815,,,,,2555,0,153300,0,42.977703,42.977703,0,0,Normal,Normal,0.606928051
805248,1526948113,e,tcp,192.168.100.148,38422,192.168.100.3,1000,2,134,RST,1526948113,2285,4.30E-05,4.30E-05,0,,,4.30E-05,4.30E-05,4.30E-05,,,,,1,1,74,60,23255.81445,0,0,1,Reconnaissance,Service_Scan,0.143111556
1628426,1526895680,e,udp,192.168.100.7,43562,192.168.159.152,53,2,176,INT,1526895685,18190,5.047958,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,0,Normal,Normal,0.325727706
1801445,1526981826,e,udp,192.168.100.148,54242,8.8.8.8,53,2,340,CON,1526981826,8676,0.144237,0.144237,0,,,0.144237,0.144237,0.144237,,,,,1,1,81,259,6.933034,0,0,0,Normal,Normal,0.313945964
48994126,1528097344,e,tcp,192.168.100.46,80,192.168.100.5,80,5562,5207866,CON,1528097414,151,70.055855,4.991704,0.005085,,,69.883858,4.984458,4.999997,,,,,5562,0,5207866,0,79.379517,79.379517,0,0,Normal,Normal,0.108866436
59124763,1528099649,e,udp,192.168.100.46,3456,192.168.100.5,80,2514,2447096,CON,1528099666,1166,17.233192,3.930274,1.797092,,,15.721095,0.818155,4.999632,,,,,1258,1256,1195521,1251575,145.823242,72.940636,72.824577,0,Normal,Normal,0.142769787
1466142,1526876106,e,udp,192.168.100.148,42549,8.8.8.8,53,2,227,CON,1526876106,58,0.144268,0.144268,0,,,0.144268,0.144268,0.144268,,,,,1,1,76,151,6.931544,0,0,0,Normal,Normal,0.783033304
1683536,1526963320,e,udp,192.168.100.7,35815,192.168.159.152,53,2,176,INT,1526963325,37659,5.047825,0,0,,,0,0,0,,,,,2,0,176,0,0.198105,0.198105,0,0,Normal,Normal,0.360441352
11109,1526345117,e,udp,192.168.100.4,5353,224.0.0.251,5353,1,87,INT,1526345117,11519,0,0,0,,,0,0,0,,,,,1,0,87,0,0,0,0,0,Normal,Normal,0.9849219
31169682,1528086950,e,tcp,192.168.100.6,80,192.168.100.3,80,829,245384,CON,1528086981,3342,30.701315,4.353696,1.518491,,,30.475874,0.634268,4.999641,,,,,829,0,245384,0,26.969528,26.969528,0,0,Normal,Normal,0.485744444
1144714,1526967319,eU,udp,192.168.100.3,60919,202.12.27.33,53,2,1301,CON,1526967320,928,0.162984,0.162984,0,,,0.162984,0.162984,0.162984,,,,,1,1,85,1216,6.135571,0,0,0,Normal,Normal,0.476657697
45078461,1528096799,e,tcp,192.168.100.5,0,192.168.100.3,0,480,341180,CON,1528096809,663,9.982209,4.978669,0.000525,,,9.957337,4.978144,4.979193,,,,,480,0,341180,0,47.985371,47.985371,0,0,Normal,Normal,0.957864259
26108705,1528086308,e,udp,192.168.100.150,41526,192.168.100.6,80,6,360,INT,1528086340,176623,31.521746,2.240975,2.250671,,,8.9639,0,4.777084,,,,,6,0,360,0,0.158621,0.158621,0,1,DoS,UDP,0.612922913
1519350,1526877301,e,udp,192.168.100.148,49768,8.8.8.8,53,2,227,CON,1526877302,222,0.144119,0.144119,0,,,0.144119,0.144119,0.144119,,,,,1,1,76,151,6.938711,0,0,0,Normal,Normal,0.81073822
9516144,1528082886,e,arp,192.168.100.4,,192.168.100.1,,2,102,CON,1528082886,262161,0.000244,0.000244,0,,,0.000244,0.000244,0.000244,,,,,1,1,42,60,4098.36084,0,0,0,Normal,Normal,0.084055895
1718934,1526963929,e,udp,192.168.100.7,51452,192.168.159.152,53,2,176,INT,1526963934,17878,5.043241,0,0,,,0,0,0,,,,,2,0,176,0,0.198285,0.198285,0,0,Normal,Normal,0.565970814
1116641,1526956832,e,arp,192.168.100.149,,192.168.100.1,,2,120,CON,1526956832,3825,9.30E-05,9.30E-05,0,,,9.30E-05,9.30E-05,9.30E-05,,,,,1,1,60,60,10752.6875,0,0,0,Normal,Normal,0.984085297
44555344,1528096741,e,tcp,192.168.100.5,0,192.168.100.3,0,998,709198,CON,1528096763,1864,21.961952,4.134521,1.358678,,,20.672604,1.473587,4.978019,,,,,998,0,709198,0,45.396694,45.396694,0,0,Normal,Normal,0.776071724
68390165,1528100741,e,udp,192.168.100.46,3456,192.168.100.5,80,5570,5417953,CON,1528100776,856,35.544914,4.432201,1.475447,,,35.457607,0.52854,4.992321,,,,,2781,2789,2643355,2774598,156.675018,78.210907,78.435974,0,Normal,Normal,0.636231735
1514837,1526877102,e,udp,192.168.100.148,40811,8.8.8.8,53,2,172,CON,1526877102,49215,0.007504,0.007504,0,,,0.007504,0.007504,0.007504,,,,,1,1,86,86,133.262268,0,0,0,Normal,Normal,0.184843197
38175,1526348476,e,udp,192.168.100.3,5353,224.0.0.251,5353,1,87,INT,1526348476,9552,0,0,0,,,0,0,0,,,,,1,0,87,0,0,0,0,0,Normal,Normal,0.514718167
70343868,1528101342,e,tcp,192.168.100.3,41307,52.64.239.193,8883,12,3799,CON,1528101351,119406,8.940353,2.284456,1.65385,,,4.568913,0.630607,3.938306,,,,,6,6,3403,396,1.230376,0.559262,0.559262,0,Normal,Normal,0.974802423
42859,1526348526,e,udp,192.168.100.150,8612,192.168.100.255,8610,2,120,INT,1526348526,14264,0.0101,0.0101,0,,,0.0101,0.0101,0.0101,,,,,2,0,120,0,99.009903,99.009903,0,0,Normal,Normal,0.5155086
1589519,1526894682,e,udp,192.168.100.149,54453,8.8.8.8,53,2,172,CON,1526894682,34759,0.007657,0.007657,0,,,0.007657,0.007657,0.007657,,,,,1,1,86,86,130.599457,0,0,0,Normal,Normal,0.209310035
137343,1526355484,e,udp,192.168.100.7,54211,192.168.159.152,53,2,176,INT,1526355490,12694,5.040642,0,0,,,0,0,0,,,,,2,0,176,0,0.198387,0.198387,0,0,Normal,Normal,0.341600305
1739427,1526980511,e,udp,192.168.100.149,56132,8.8.8.8,53,2,340,CON,1526980511,2351,0.180553,0.180553,0,,,0.180553,0.180553,0.180553,,,,,1,1,81,259,5.53854,0,0,0,Normal,Normal,0.364212869
1797245,1526981811,e,udp,192.168.100.7,43328,192.168.159.152,53,2,176,INT,1526981816,4455,5.048153,0,0,,,0,0,0,,,,,2,0,176,0,0.198092,0.198092,0,0,Normal,Normal,0.985267635
103895,1526353699,e,arp,192.168.100.1,,192.168.100.3,,2,120,CON,1526353699,1307,5.00E-06,5.00E-06,0,,,5.00E-06,5.00E-06,5.00E-06,,,,,1,1,60,60,200000,0,0,0,Normal,Normal,0.227513791
39322821,1528096202,e,tcp,192.168.100.46,80,192.168.100.5,80,335,306191,CON,1528096222,9650,19.97761,4.914597,0.064626,,,19.658386,4.828158,4.996864,,,,,335,0,306191,0,16.718718,16.718718,0,0,Normal,Normal,0.252608443
23231637,1528085987,e,udp,192.168.100.148,43928,192.168.100.7,80,5,300,INT,1528086006,141864,18.132278,3.002954,2.123477,,,9.008862,0,4.525085,,,,,5,0,300,0,0.220601,0.220601,0,1,DoS,UDP,0.815882399
42767034,1528096566,e s,tcp,192.168.100.150,26047,192.168.100.5,80,6,924,REQ,1528096588,48683,22.002913,1.932925,1.962015,,,7.731698,0,4.341883,,,,,6,0,924,0,0.227243,0.227243,0,1,DDoS,TCP,0.626445634
1805854,1526981862,e,udp,192.168.100.7,43167,192.168.159.152,53,2,176,INT,1526981867,13086,5.047859,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,0,Normal,Normal,0.641714652
65677842,1528100280,e *,tcp,192.168.100.55,8080,192.168.100.3,80,7193,7010395,CON,1528100326,219,45.885921,4.577578,1.238098,,,45.77578,0.863289,4.997561,,,,,3595,3598,3617193,3393202,156.736526,78.324677,78.39006,0,Normal,Normal,0.531751942
2122783,1528081356,e *,tcp,192.168.100.55,8080,192.168.100.3,80,6224,6065323,CON,1528081395,713,38.987553,4.83888,0.377779,,,38.711037,3.840006,4.997878,,,,,3112,3112,3129320,2936003,159.615051,79.794701,79.794701,0,Normal,Normal,0.097219893
21254640,1528085764,e,tcp,192.168.100.6,80,192.168.100.3,80,1026,303696,CON,1528085802,36,38.287128,4.752935,0.565965,,,38.023479,3.255544,4.970857,,,,,1026,0,303696,0,26.771399,26.771399,0,0,Normal,Normal,0.188768707
1099169,1526949721,e,udp,192.168.100.5,5353,224.0.0.251,5353,1,87,INT,1526949721,279606,0,0,0,,,0,0,0,,,,,1,0,87,0,0,0,0,0,Normal,Normal,0.471584794
137472,1526355501,e,udp,192.168.100.147,53416,129.250.35.250,123,2,180,CON,1526355501,12989,0.006889,0.006889,0,,,0.006889,0.006889,0.006889,,,,,1,1,90,90,145.158951,0,0,0,Normal,Normal,0.168606666
1662257,1526962663,e,udp,192.168.100.7,38078,192.168.159.152,53,8,704,INT,1526962672,16125,8.836685,3.472529,0.431824,,,13.890116,3.044051,4.034808,,,,,8,0,704,0,0.792152,0.792152,0,0,Normal,Normal,0.918937769
1626992,1526895526,e,udp,192.168.100.7,46029,192.168.159.152,53,2,176,INT,1526895531,16740,5.040149,0,0,,,0,0,0,,,,,2,0,176,0,0.198407,0.198407,0,0,Normal,Normal,0.204824339
1737143,1526965147,e,udp,192.168.100.7,38265,192.168.159.152,53,2,176,INT,1526965152,36503,5.048058,0,0,,,0,0,0,,,,,2,0,176,0,0.198096,0.198096,0,0,Normal,Normal,0.995102388
1646238,1526896922,e,udp,192.168.100.7,57588,192.168.159.152,53,2,176,INT,1526896927,49,5.047911,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,0,Normal,Normal,0.391718163
1624932,1526895523,e,udp,192.168.100.7,52294,192.168.159.152,53,2,176,INT,1526895528,14678,5.040432,0,0,,,0,0,0,,,,,2,0,176,0,0.198396,0.198396,0,0,Normal,Normal,0.010786371
1101330,1526951035,e,ipv6-icmp,fe80::250:56ff:febe:89ee,133,ff02::2,0,1,70,NRS,1526951035,1823,0,0,0,,,0,0,0,,,,,1,0,70,0,0,0,0,0,Normal,Normal,0.176563428
1510391,1526877018,e,udp,192.168.100.147,47280,8.8.8.8,53,2,172,CON,1526877018,44714,0.007645,0.007645,0,,,0.007645,0.007645,0.007645,,,,,1,1,86,86,130.804459,0,0,0,Normal,Normal,0.03664616
2112176,1528081342,e,udp,192.168.100.3,13750,205.251.192.166,53,2,393,CON,1528081342,252318,0.233734,0.233734,0,,,0.233734,0.233734,0.233734,,,,,1,1,108,285,4.278368,0,0,0,Normal,Normal,0.057343528
62533548,1528099898,e,udp,192.168.100.46,3456,192.168.100.5,80,2527,2457131,CON,1528099914,1877,15.83777,3.950216,1.809722,,,15.800862,0.815694,4.999094,,,,,1265,1262,1200106,1257025,159.492142,79.809212,79.619789,0,Normal,Normal,0.760708621
1118307,1526957886,e,arp,192.168.100.150,,192.168.100.1,,2,120,CON,1526957886,1675,8.50E-05,8.50E-05,0,,,8.50E-05,8.50E-05,8.50E-05,,,,,1,1,60,60,11764.70606,0,0,0,Normal,Normal,0.76668825
1656413,1526962569,e,udp,192.168.100.149,57747,8.8.8.8,53,2,340,CON,1526962569,10266,0.008517,0.008517,0,,,0.008517,0.008517,0.008517,,,,,1,1,81,259,117.412239,0,0,0,Normal,Normal,0.245219247
62794809,1528099914,e,tcp,192.168.100.5,0,192.168.100.3,0,1001,714062,CON,1528099940,980,26.014919,3.757664,1.746792,,,22.545984,0.940962,4.986987,,,,,1001,0,714062,0,38.43948,38.43948,0,0,Normal,Normal,0.674912075
3263551,1528081583,e    F,udp,192.168.100.3,28185,184.85.248.65,53,3,1656,CON,1528081584,92816,0.218409,0.218409,0,,,0.218409,0.218409,0.218409,,,,,1,2,82,1574,9.157132,0,4.578566,0,Normal,Normal,0.32018343
36120,1526348398,e d,tcp,192.168.100.3,58256,172.217.25.170,443,39,6855,FIN,1526348569,5443,171.085968,0.103319,0.138228,,,0.413276,0.00603,0.341582,,,,,23,16,3130,3725,0.222111,0.12859,0.087675,0,Normal,Normal,0.599710206
12924262,1528083619,e,udp,192.168.100.46,3456,192.168.100.5,80,8913,8670787,CON,1528083675,32,56.115566,4.660726,1.095229,,,55.928707,1.028419,4.999953,,,,,4457,4456,4234946,4435841,158.815109,79.407555,79.389732,0,Normal,Normal,0.620883761
30127987,1528086840,e,tcp,192.168.100.5,0,192.168.100.3,0,1680,1193560,CON,1528086875,1288,35.052464,4.371404,1.640924,,,34.971233,0.029931,4.99405,,,,,1680,0,1193560,0,47.899628,47.899628,0,0,Normal,Normal,0.47236255
1830076,1529283903,e,tcp,192.168.100.46,80,192.168.100.5,80,113651,106386339,CON,1529285355,4,1451.931396,4.888326,0.547914,,,1446.944458,0.111861,4.999993,,,,,113651,0,106386339,0,78.275047,78.275047,0,0,Normal,Normal,0.49461176
67769623,1528100597,e,udp,192.168.100.147,5210,192.168.100.5,80,9,540,INT,1528100639,256841,41.943764,1.979997,2.015931,,,11.879983,0,4.552537,,,,,9,0,540,0,0.190732,0.190732,0,1,DDoS,UDP,0.809430258
1829050,1529381209,e,udp,192.168.100.3,35883,205.251.194.245,53,2,482,CON,1529381210,761,0.236048,0.236048,0,,,0.236048,0.236048,0.236048,,,,,1,1,92,390,4.236426,0,0,0,Normal,Normal,0.625863604
446897,1526883809,e,arp,192.168.100.1,,192.168.100.4,,2,102,CON,1526883809,150,1.70E-05,1.70E-05,0,,,1.70E-05,1.70E-05,1.70E-05,,,,,1,1,60,42,58823.52734,0,0,0,Normal,Normal,0.324537541
1757350,1526980943,e,udp,192.168.100.148,60295,8.8.8.8,53,2,172,CON,1526980943,20385,0.007099,0.007099,0,,,0.007099,0.007099,0.007099,,,,,1,1,86,86,140.864914,0,0,0,Normal,Normal,0.498325865
39513305,1528096211,e s,tcp,192.168.100.148,14439,192.168.100.3,80,4,428,RST,1528096221,200134,9.997997,0.098571,0.098571,,,0.197141,0,0.197141,,,,,3,1,368,60,0.30006,0.20004,0,1,DDoS,TCP,0.437386111
1501622,1526876881,e,udp,192.168.100.148,47285,8.8.8.8,53,2,227,CON,1526876881,35810,0.143878,0.143878,0,,,0.143878,0.143878,0.143878,,,,,1,1,76,151,6.950333,0,0,0,Normal,Normal,0.893741773
37041299,1528095959,e s,tcp,192.168.100.149,27262,192.168.100.3,80,6,736,RST,1528095978,87560,18.596737,1.18398,2.050714,,,4.735922,0,4.735922,,,,,5,1,676,60,0.268864,0.215091,0,1,DDoS,TCP,0.361716319
1555118,1526879012,e,udp,192.168.100.7,50955,192.168.159.152,53,2,176,INT,1526879017,77,5.047927,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,0,Normal,Normal,0.909288264
800024,1526907188,e,arp,192.168.100.1,,192.168.100.148,,2,120,CON,1526907188,1014,9.00E-05,9.00E-05,0,,,9.00E-05,9.00E-05,9.00E-05,,,,,1,1,60,60,11111.11133,0,0,0,Normal,Normal,0.870167947
22831653,1528085947,e,tcp,192.168.100.5,0,192.168.100.3,0,480,341180,CON,1528085957,4045,9.980972,4.978034,0.001567,,,9.956068,4.976467,4.979601,,,,,480,0,341180,0,47.991318,47.991318,0,0,Normal,Normal,0.044896767
94279,1526351815,e,udp,192.168.100.3,52372,205.251.198.119,53,2,366,CON,1526351816,3664,0.342369,0.342369,0,,,0.342369,0.342369,0.342369,,,,,1,1,98,268,2.920825,0,0,0,Normal,Normal,0.4543359
1483977,1526876532,e,udp,192.168.100.147,37691,8.8.8.8,53,2,340,CON,1526876532,17978,0.235584,0.235584,0,,,0.235584,0.235584,0.235584,,,,,1,1,81,259,4.244771,0,0,0,Normal,Normal,0.570385417
56741989,1528099462,e,udp,192.168.100.150,21922,192.168.100.3,80,7,420,INT,1528099475,239992,12.58258,2.796553,1.97752,,,8.38966,0,4.213374,,,,,7,0,420,0,0.47685,0.47685,0,1,DDoS,UDP,0.224184992
1829052,1529381210,e,udp,192.168.100.3,57108,205.251.194.188,53,2,401,CON,1529381210,763,0.235639,0.235639,0,,,0.235639,0.235639,0.235639,,,,,1,1,100,301,4.24378,0,0,0,Normal,Normal,0.012949613
1774865,1526981117,e,udp,192.168.100.7,59582,192.168.159.152,53,2,176,INT,1526981122,38034,5.041024,0,0,,,0,0,0,,,,,2,0,176,0,0.198372,0.198372,0,0,Normal,Normal,0.583272598
1646193,1526896558,e,udp,192.168.100.7,40889,192.168.159.152,53,2,176,INT,1526896563,36287,5.04789,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,0,Normal,Normal,0.998127646
1437360,1526967596,e,udp,192.168.100.147,49827,8.8.8.8,53,2,172,CON,1526967596,293722,0.007338,0.007338,0,,,0.007338,0.007338,0.007338,,,,,1,1,86,86,136.276917,0,0,0,Normal,Normal,0.522781781
1737069,1526964572,e,udp,192.168.100.7,55708,192.168.159.152,53,2,176,INT,1526964577,36267,5.047978,0,0,,,0,0,0,,,,,2,0,176,0,0.198099,0.198099,0,0,Normal,Normal,0.423951492
1116624,1526956826,e,udp,192.168.100.149,41548,203.114.73.24,123,2,180,CON,1526956826,3807,0.009455,0.009455,0,,,0.009455,0.009455,0.009455,,,,,1,1,90,90,105.764145,0,0,0,Normal,Normal,0.77433003
1115314,1526956397,e,udp,192.168.100.3,15098,192.58.128.30,53,2,1251,CON,1526956397,2426,0.009044,0.009044,0,,,0.009044,0.009044,0.009044,,,,,1,1,70,1181,110.570541,0,0,0,Normal,Normal,0.047099465
120550,1526354513,e,udp,192.168.100.3,3536,205.251.192.27,53,2,446,CON,1526354513,18177,0.299909,0.299909,0,,,0.299909,0.299909,0.299909,,,,,1,1,155,291,3.334345,0,0,0,Normal,Normal,0.729670487
69651,1526350334,e,arp,192.168.100.150,,192.168.100.1,,10,600,CON,1526351614,5337,1279.488403,0.000111,2.60E-05,,,0.000557,7.80E-05,0.00014,,,,,5,5,300,300,0.007034,0.003126,0.003126,0,Normal,Normal,0.931602205
